0,0.77323,0.953,0.94309,1,0.7054,0.18692,0.18466,0.19741,0.91161
0.77323,0,0.83617,0.87603,0.98511,0.31677,0.77289,0.77706,0.76792,0.89402
0.953,0.83617,0,0.31515,0.62964,0.80673,0.88004,0.88083,0.88846,0.95282
0.94309,0.87603,0.31515,0,0.52214,0.76804,0.87461,0.87082,0.88334,0.96208
1,0.98511,0.62964,0.52214,0,0.87115,0.91916,0.91984,0.92234,0.9301
0.7054,0.31677,0.80673,0.76804,0.87115,0,0.61459,0.6278,0.61762,0.86643
0.18692,0.77289,0.88004,0.87461,0.91916,0.61459,0,0.16056,0.20306,0.88926
0.18466,0.77706,0.88083,0.87082,0.91984,0.6278,0.16056,0,0.20701,0.86803
0.19741,0.76792,0.88846,0.88334,0.92234,0.61762,0.20306,0.20701,0,0.89116
0.91161,0.89402,0.95282,0.96208,0.9301,0.86643,0.88926,0.86803,0.89116,0
